Age,CustFor,Education,Marital_Status,Child,Income,Recency,Wine,Fruit,Meat,Fish,Sweet,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response,TotMnt,TotPurch,TotCmp,Cluster
62,1388,Graduate,Alone,1,64497.0,17,1170,48,320,42,32,192,5,11,4,9,8,0,0,1,0,0,0,1,1804,29,1,3
60,1186,Graduate,Partner,1,46097.0,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,241,15,0,4
62,834,Graduate,Partner,0,77972.0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,1101,20,0,3
48,1363,PhD,Partner,2,44377.0,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,264,19,0,1
42,1255,Master,Partner,2,46014.0,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,541,26,0,1
31,1152,Graduate,Partner,0,70951.0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,1198,17,0,2
39,820,Graduate,Partner,1,41443.0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,482,20,0,4
38,779,Master,Alone,3,52195.0,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,17,4,0,4
68,957,Master,Partner,0,83790.0,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,0,1,1,0,0,1615,25,2,3
62,1033,Master,Alone,1,44551.0,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,285,12,0,4
36,1323,Graduate,Partner,1,69508.0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,1135,28,0,3
28,810,Master,Partner,1,45204.0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,114,7,0,1
47,958,Graduate,Partner,0,72460.0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,1047,16,0,2
46,807,PhD,Partner,2,77622.0,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,714,22,0,4
36,1271,PhD,Partner,1,30732.0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,185,13,0,1
54,1390,Graduate,Alone,1,63887.0,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1245,32,0,3
38,1191,Graduate,Partner,1,42011.0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,189,12,0,1
40,1343,Graduate,Partner,1,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,16,0,3
64,1298,Graduate,Alone,1,51537.0,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1103,18,0,3
44,1421,PhD,Partner,0,79930.0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,1753,17,0,2
30,864,PhD,Partner,1,34320.0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,17,4,0,1
50,1197,Graduate,Alone,2,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,433,23,0,4
54,1271,Master,Alone,1,81975.0,2,983,76,184,180,138,27,1,6,3,4,7,0,0,0,0,1,0,0,1588,14,1,2
45,1141,Graduate,Partner,1,38590.0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,22,4,0,1
65,805,Graduate,Alone,0,15033.0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,19,5,0,4
51,1194,PhD,Partner,1,62745.0,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1117,29,0,3
41,933,Master,Partner,1,22212.0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,69,8,0,1
34,938,Master,Partner,1,23661.0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,23,5,0,1
58,999,PhD,Alone,1,79761.0,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,605,19,0,3
43,916,Graduate,Alone,1,7500.0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,57,11,0,1
48,975,Graduate,Alone,0,73455.0,98,901,61,757,186,163,20,1,6,5,10,3,0,0,0,1,0,0,0,2088,22,1,2
58,1284,Graduate,Partner,1,64961.0,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,1009,16,0,2
45,1064,Graduate,Alone,1,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,26,5,0,1
26,944,Graduate,Partner,0,73687.0,8,559,153,503,218,13,181,1,3,9,9,2,1,0,0,0,0,0,1,1627,22,1,2
58,1412,Graduate,Partner,1,61074.0,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,1102,31,0,3
52,755,PhD,Partner,2,31686.0,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,17,6,0,4
44,1136,Graduate,Partner,1,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,1,0,0,1,1,0,1,1690,16,3,3
63,1267,Graduate,Partner,1,75027.0,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,1390,21,0,3
28,1398,PhD,Partner,0,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,20,0,2
47,1339,Master,Partner,1,65176.0,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1531,25,0,2
41,1017,Master,Alone,1,31160.0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,64,7,0,1
31,976,Graduate,Alone,1,29938.0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,26,6,0,1
58,1376,Master,Partner,0,26490.0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,210,11,0,1
49,1400,Graduate,Partner,2,75702.0,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,1148,26,0,3
42,1355,PhD,Alone,1,30899.0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,33,6,0,1
55,1352,PhD,Partner,1,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,0,0,1,0,0,0,1101,19,1,3
52,1346,Graduate,Alone,1,45989.0,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,322,16,0,3
52,1121,Graduate,Alone,2,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,44,10,0,4
59,934,PhD,Alone,3,40737.0,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,17,4,0,4
37,1358,Graduate,Alone,1,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,0,0,1,0,0,0,1,31,6,1,1
48,1134,PhD,Alone,2,69674.0,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,845,25,0,3
46,743,Master,Partner,1,44159.0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,275,15,0,4
38,1314,PhD,Partner,1,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,25,4,0,1
64,1242,Master,Partner,2,43776.0,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,275,17,0,4
50,1203,Master,Partner,2,38179.0,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,90,11,0,4
53,734,Graduate,Partner,0,80124.0,47,483,84,398,205,84,241,1,3,7,8,1,0,0,1,0,0,0,0,1495,19,1,2
46,1353,PhD,Partner,2,38097.0,70,77,2,35,0,1,69,4,3,2,2,7,0,0,1,0,0,0,1,184,11,1,1
46,1106,Graduate,Partner,0,72940.0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,981,13,0,2
46,999,Graduate,Partner,1,22070.0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,67,8,0,1
63,1376,Graduate,Alone,0,69267.0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,1635,14,0,2
33,832,Master,Alone,1,31788.0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,60,10,0,1
41,876,PhD,Partner,1,61905.0,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,231,12,0,4
56,815,Graduate,Partner,2,29315.0,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,48,10,0,4
53,1239,Graduate,Alone,2,33378.0,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,99,9,0,4
53,1017,PhD,Partner,1,66313.0,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,770,23,0,3
60,1259,Graduate,Alone,0,60714.0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,957,23,0,2
35,791,Master,Partner,0,77882.0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,818,12,0,2
30,1184,PhD,Alone,0,69867.0,30,196,0,512,33,130,54,1,3,5,8,1,1,0,0,0,0,0,1,925,17,1,2
48,1165,Master,Alone,1,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,22,0,3
35,1234,Basic,Partner,1,24480.0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,102,10,0,1
40,1343,Graduate,Partner,1,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,16,0,3
70,1398,Graduate,Partner,0,37760.0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,317,13,0,3
42,851,PhD,Partner,1,65640.0,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,461,15,0,4
41,804,Master,Partner,2,44319.0,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,37,7,0,4
42,1083,Graduate,Partner,1,30631.0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,70,7,0,1
64,1247,Graduate,Partner,0,75278.0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,930,23,0,2
60,1268,Master,Partner,2,50898.0,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,859,33,0,3
50,779,Graduate,Alone,0,79946.0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,1478,22,0,2
67,1112,Master,Alone,0,35416.0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,390,16,0,4
32,1091,Master,Partner,0,32414.0,11,20,6,5,0,9,12,1,1,0,3,7,0,0,1,0,0,0,0,52,5,1,1
47,915,Graduate,Partner,1,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,10,0,4
36,1337,Graduate,Partner,0,82497.0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,0,0,1,0,0,1919,19,1,2
45,896,Graduate,Partner,2,16626.0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,68,9,0,4
51,1205,Graduate,Partner,2,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,25,4,0,4
64,1406,Master,Partner,1,55951.0,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,1,0,0,0,1374,23,2,3
28,1210,Master,Alone,1,35388.0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,32,5,0,1
30,1263,Master,Partner,1,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,100,7,0,1
34,1264,Graduate,Alone,0,68627.0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,825,12,0,3
51,835,PhD,Alone,1,57912.0,34,801,0,80,0,0,35,5,8,3,12,5,0,0,0,1,0,0,0,916,28,1,4
58,805,Graduate,Alone,2,35246.0,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,62,11,0,4
60,991,Master,Partner,1,58821.0,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,728,21,0,3
38,851,PhD,Partner,1,46377.0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,90,7,0,4
28,808,Graduate,Alone,1,39747.0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,273,13,0,1
32,915,Graduate,Partner,1,23976.0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,66,10,0,1
55,1189,Master,Partner,0,80950.0,44,525,147,112,219,147,63,1,6,7,9,2,1,0,0,0,0,0,0,1213,23,1,2
50,1380,Graduate,Alone,0,27038.0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,107,7,0,1
69,847,Graduate,Alone,0,77457.0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,0,0,1,0,0,1157,18,1,3
52,1023,Master,Partner,1,64100.0,93,509,0,27,0,0,10,1,8,3,6,7,0,0,0,1,0,0,0,546,18,1,4
24,1159,Master,Partner,0,42670.0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,241,11,0,1
40,893,Graduate,Alone,1,12571.0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,53,11,0,1
49,975,Graduate,Partner,3,22574.0,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,37,7,0,4
27,1122,Graduate,Partner,0,51381.5,69,861,138,461,60,30,61,1,6,5,12,3,1,0,0,1,0,0,0,1611,24,2,2
40,1239,Master,Alone,0,70893.0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,1508,23,0,2
50,925,Graduate,Partner,2,54198.0,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,235,16,0,4
60,841,Master,Partner,2,28839.0,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,32,7,0,4
44,1066,Graduate,Partner,2,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,102,8,0,4
31,1415,Graduate,Alone,1,66503.0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,401,15,0,1
65,1079,Graduate,Partner,2,30833.0,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,28,6,0,4
46,1041,Graduate,Alone,3,51381.5,67,738,20,172,52,50,20,6,2,3,10,7,1,0,0,1,0,0,0,1052,21,2,3
45,1259,Graduate,Partner,1,64795.0,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,680,21,0,3
42,1094,Graduate,Partner,1,34421.0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,30,4,0,1
51,871,PhD,Alone,2,47025.0,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,20,4,0,4
55,1238,PhD,Alone,1,64325.0,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,1307,23,0,3
63,1265,Graduate,Alone,1,40464.0,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,630,24,0,3
59,1090,Graduate,Partner,0,62187.0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,1283,18,0,3
40,1093,PhD,Alone,1,14849.0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,65,9,0,1
32,965,Graduate,Partner,1,27255.0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,37,5,0,1
66,1147,PhD,Partner,3,54432.0,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,38,5,0,4
30,1232,PhD,Alone,1,29999.0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,160,12,0,1
33,1170,Graduate,Alone,1,24072.0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,23,4,0,1
27,1022,PhD,Alone,0,33996.0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,71,6,0,1
60,1183,PhD,Partner,1,66334.0,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,1161,19,0,3
45,1266,Master,Partner,1,35178.0,10,23,1,13,2,2,18,1,1,1,2,7,0,0,1,0,0,0,1,59,5,1,1
33,1095,Graduate,Partner,1,22010.0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,33,7,0,1
56,1386,Graduate,Alone,2,62204.0,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,946,22,0,3
48,1301,Graduate,Alone,0,75693.0,10,797,153,293,72,97,30,1,11,4,6,4,1,0,0,1,1,0,1,1442,22,3,2
44,1325,Graduate,Partner,1,30675.0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,62,5,0,1
51,1214,Graduate,Partner,0,83003.0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,0,0,1,0,1,1674,22,1,2
28,1419,Graduate,Alone,0,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,1538,21,0,2
30,935,Graduate,Alone,0,41411.0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,139,8,0,1
47,1314,PhD,Partner,1,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,1,0,0,0,1182,20,2,3
66,1112,PhD,Partner,1,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,507,18,0,3
43,1049,Basic,Partner,1,27190.0,13,1,6,7,0,1,3,1,1,0,2,8,0,0,1,0,0,0,1,18,4,1,1
64,962,Graduate,Alone,0,82623.0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,940,16,0,2
51,1102,Graduate,Partner,2,44300.0,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,42,6,0,4
46,744,Graduate,Alone,0,84835.0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,1190,15,0,2
45,1282,Graduate,Alone,2,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,44,8,0,1
40,908,Master,Partner,1,33181.0,90,9,0,3,0,0,4,1,1,0,2,6,0,0,1,0,0,0,0,16,4,1,1
59,925,Graduate,Partner,1,71113.0,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,835,26,0,3
30,1266,Graduate,Partner,1,71952.0,93,656,80,455,52,107,93,2,8,4,8,4,0,0,1,0,1,0,0,1443,22,2,2
50,975,PhD,Alone,0,69759.0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,1029,18,0,3
42,1341,Graduate,Partner,0,72099.0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,1188,18,0,2
40,1285,PhD,Alone,1,60000.0,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,1277,24,0,3
38,943,Graduate,Alone,2,38643.0,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,49,7,0,4
61,1145,Graduate,Partner,1,50737.0,61,78,0,11,0,0,10,1,2,0,4,6,0,0,0,1,0,0,0,99,7,1,4
47,1295,PhD,Partner,0,68462.0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,1670,15,0,2
73,1044,Master,Partner,0,65073.0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,900,14,0,3
68,995,PhD,Partner,2,46681.0,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,425,16,0,4
59,1370,Graduate,Partner,0,78618.0,87,736,163,818,212,163,61,1,4,7,10,2,0,0,0,1,0,0,0,2153,22,1,2
47,830,PhD,Alone,1,62187.0,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,636,21,0,4
38,856,Graduate,Partner,2,28442.0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,57,10,0,4
38,1314,PhD,Partner,1,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,25,4,0,1
49,1279,Graduate,Partner,2,51479.0,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,494,22,0,3
47,1408,Graduate,Alone,1,54803.0,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,693,19,0,3
56,1139,Graduate,Partner,0,79530.0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,1348,26,0,2
40,1201,Graduate,Alone,1,31615.0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,51,7,0,1
54,1320,Graduate,Partner,0,72025.0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,1932,16,0,2
41,1306,PhD,Alone,1,52614.0,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,990,16,0,3
32,799,Master,Partner,1,35684.0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,30,5,0,1
41,1340,Graduate,Partner,2,48178.0,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,254,16,0,1
46,1035,Master,Alone,1,29548.0,52,7,1,6,3,1,11,1,1,1,2,4,0,0,1,0,0,0,0,29,5,1,1
50,1326,Graduate,Alone,1,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,0,0,1,0,0,0,1371,23,1,3
44,1103,PhD,Alone,2,38578.0,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,73,9,0,4
41,1411,Master,Alone,2,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,120,11,0,1
46,1199,Graduate,Alone,0,22585.0,23,3,9,15,13,2,39,1,1,1,2,9,0,0,1,0,0,0,1,81,5,1,1
27,1277,Graduate,Alone,1,30279.0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,37,5,0,1
55,1001,PhD,Partner,1,66426.0,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,1377,20,0,3
47,1111,Graduate,Alone,1,30822.0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,51,5,0,1
47,1268,PhD,Partner,2,33581.0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,17,4,0,1
31,958,Graduate,Partner,1,19986.0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,22,4,0,1
62,1295,Graduate,Alone,0,27421.0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,324,14,0,3
43,1407,Master,Partner,3,35688.0,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,211,16,0,1
35,822,Master,Alone,1,36143.0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,19,4,0,1
45,1141,Graduate,Alone,1,10245.0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,41,8,0,1
48,987,Master,Partner,1,43795.0,11,314,11,53,4,3,107,3,7,3,4,7,0,0,0,1,0,0,1,492,17,1,4
56,1363,Graduate,Partner,1,63381.0,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1005,26,0,3
67,1399,Graduate,Partner,1,38823.0,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,114,7,0,4
48,1148,PhD,Alone,2,83664.0,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,1173,19,0,3
37,908,Graduate,Partner,0,90300.0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,0,0,1,0,0,1738,19,1,2
37,933,Master,Partner,1,62499.0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,222,12,0,4
23,787,Graduate,Alone,0,74293.0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,1127,16,0,2
70,1168,PhD,Partner,0,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,209,10,0,4
48,855,Master,Partner,1,70777.0,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,787,23,0,3
25,997,PhD,Partner,0,68682.0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,1598,24,0,2
45,1383,Graduate,Partner,2,43824.0,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,186,12,0,1
32,1398,Graduate,Partner,1,15345.0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,47,6,0,1
29,1283,Graduate,Alone,1,23442.0,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,27,5,0,1
36,1328,Master,Partner,1,14515.0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,96,11,0,1
60,1194,Master,Alone,2,31395.0,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,64,10,0,4
51,1371,Graduate,Partner,0,75276.0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,1040,23,0,2
42,1049,Graduate,Alone,2,42373.0,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,163,13,0,4
56,1206,Graduate,Partner,0,30507.0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,343,11,0,3
61,981,PhD,Alone,3,55521.0,11,416,0,26,0,0,4,9,6,3,6,7,0,0,0,1,0,0,1,446,24,1,4
51,751,Graduate,Partner,2,48006.0,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,41,5,0,4
44,1399,PhD,Alone,1,27213.0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,70,9,0,1
45,761,PhD,Alone,2,65808.0,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0,272,14,0,4
42,1119,PhD,Partner,1,30351.0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,46,6,0,1
53,1351,Graduate,Partner,2,50437.0,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,490,19,0,4
34,1320,Master,Alone,1,23616.0,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,79,8,0,1
40,1328,Graduate,Partner,1,53858.0,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,915,17,0,2
61,1187,PhD,Partner,1,66465.0,1,1200,0,204,38,29,14,3,11,9,12,6,1,0,0,0,0,0,0,1485,35,1,3
29,1407,Graduate,Alone,1,46923.0,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,369,16,0,1
54,1253,Graduate,Partner,1,75072.0,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,1073,19,0,3
73,821,PhD,Partner,0,75865.0,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,0,1242,19,0,3
41,952,Master,Partner,1,19789.0,24,2,5,9,28,6,28,3,2,1,3,5,0,0,1,0,0,0,0,78,9,1,1
22,866,Graduate,Partner,0,80134.0,11,966,26,282,52,26,26,1,2,7,11,5,1,1,0,1,1,0,0,1378,21,4,2
35,1223,Graduate,Alone,0,91065.0,33,822,114,108,179,137,114,1,7,9,9,3,1,0,0,0,1,0,1,1474,26,2,2
45,1212,Master,Partner,2,49505.0,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,751,29,0,4
